normalized_artists,normalized_title,source_position,video_id,video_url,reason,best_match_score,best_match_title,best_match_artist,best_match_id
Alice In Chains,Nutshell,48,_siJRgDlddY,https://music.youtube.com/watch?v=_siJRgDlddY,not_found,0.0000,,,
Beyond Remembrance,Alternate Resident Evil Save Room Music,50,epPjc73iT2w,https://music.youtube.com/watch?v=epPjc73iT2w,not_found,0.0000,,,
Vitaly Margulis; Frédéric Chopin,"Nocturnes, Op. 48: No. 1, Lento in C Minor",55,R6KQUdYxfrw,https://music.youtube.com/watch?v=R6KQUdYxfrw,not_found,0.0000,,,
Henrik Måwe; Frédéric Chopin,"Piano Sonata No. 2 in B Minor, Op. 35: III. Funeral March (Lento)",56,8eigWt26gfg,https://music.youtube.com/watch?v=8eigWt26gfg,not_found,0.0000,,,
Mohamed Youssef,Subhan Allah,58,LPI4f_G9cdk,https://music.youtube.com/watch?v=LPI4f_G9cdk,not_found,0.0000,,,
Hans Zimmer,I've Got My Eye On You,59,nhgQYW_pYMs,https://music.youtube.com/watch?v=nhgQYW_pYMs,not_found,0.0000,,,
Shira Choir,Mimkoimchu,62,y1thKzyRxkU,https://music.youtube.com/watch?v=y1thKzyRxkU,not_found,0.0000,,,
Blues 'n' Trouble,Blue Because Of You,63,yipcGcmnri4,https://music.youtube.com/watch?v=yipcGcmnri4,not_found,0.0000,,,
Sundazer,Cry Wolf,64,o2OZLe2j9so,https://music.youtube.com/watch?v=o2OZLe2j9so,not_found,0.0000,,,
Luigi Scordamaglia,Siamo Qui (feat. Guido Focardi),65,4VBhf_wEfE4,https://music.youtube.com/watch?v=4VBhf_wEfE4,not_found,0.0000,,,
HIM,Your Sweet 666,66,gOiFFTL5j7o,https://music.youtube.com/watch?v=gOiFFTL5j7o,not_found,0.0000,,,
Encapsulation,Alternate Resident Evil Save Room Music,67,J2_ifsAX4Gg,https://music.youtube.com/watch?v=J2_ifsAX4Gg,not_found,0.0000,,,
Rowan Lee Hartsuiker,Chinggis Magtaal,68,gF4q6PSkRw0,https://music.youtube.com/watch?v=gF4q6PSkRw0,not_found,0.0000,,,
Khusugtun,Praise of Chinggis Khaan,69,J5jI59BQjzs,https://music.youtube.com/watch?v=J5jI59BQjzs,not_found,0.0000,,,
Waagal,Somārudrā || Throatsinging Sitar Live Looping,70,fU6HLjKnywU,https://music.youtube.com/watch?v=fU6HLjKnywU,not_found,0.0000,,,
The Main Squeeze,"Have a Cigar"" (Pink Floyd)",72,FdCkXQ6ciXg,https://music.youtube.com/watch?v=FdCkXQ6ciXg,not_found,0.0000,,,
Frank Zappa,Watermelon In Easter Hay,73,j3yE2NAdNKo,https://music.youtube.com/watch?v=j3yE2NAdNKo,ambiguous,1.0000,Watermelon In Easter Hay,Frank Zappa,28MENP
Minoru Muraoka,Take Five,77,j88eE2iMuGU,https://music.youtube.com/watch?v=j88eE2iMuGU,not_found,0.0000,,,
Beegie Adair,Misty,78,Qk6BEu2pAV4,https://music.youtube.com/watch?v=Qk6BEu2pAV4,not_found,0.0000,,,
Элстэйн Ганга Нутаг,Mongolian (Darkhad) folk song - Altai Yatga & Throat Singing,79,AlozyGsagzI,https://music.youtube.com/watch?v=AlozyGsagzI,not_found,0.0000,,,
Batzorig Vaanchig,The Beautiful Steppe,80,ec73IZloJhc,https://music.youtube.com/watch?v=ec73IZloJhc,not_found,0.0000,,,
Rowan Lee Hartsuiker,Chinggis Khaanii Magtaal - by Rowan Hartsuiker,81,xwAbWWjeoWQ,https://music.youtube.com/watch?v=xwAbWWjeoWQ,not_found,0.0000,,,
Angelo Badalamenti,Moving Through Time,84,i3BhWXi5lzo,https://music.youtube.com/watch?v=i3BhWXi5lzo,not_found,0.0000,,,
Dave Brubeck,Take Five,87,tT9Eh8wNMkw,https://music.youtube.com/watch?v=tT9Eh8wNMkw,ambiguous,1.0000,Take Five,Dave Brubeck,kZDLnE
John Mayall & The Bluesbreakers with Gary Moore,So Many Roads,96,dwc7ZEYfWYc,https://music.youtube.com/watch?v=dwc7ZEYfWYc,not_found,0.0000,,,
Stoic Music,Storm Edge,97,Zt7rxV2i8cE,https://music.youtube.com/watch?v=Zt7rxV2i8cE,not_found,0.0000,,,
Nils Frahm,Talisman,99,PtJ_BmVLCyQ,https://music.youtube.com/watch?v=PtJ_BmVLCyQ,not_found,0.0000,,,
"Anthony Hopkins, Danielle de Niese, Bruno Lazzaretti, Libera, The Lyndhurst Orchestra, and Gavin Greenaway",Vide Cor Meum,100,f7ykwOLts3k,https://music.youtube.com/watch?v=f7ykwOLts3k,not_found,0.0000,,,
TOMMY EMMANUEL,Classical Gas [Mason Williams] | Tommy Emmanuel,103,S33tWZqXhnk,https://music.youtube.com/watch?v=S33tWZqXhnk,not_found,0.0000,,,
Wounded Masquerade,my own blood,104,cnZfTY96THI,https://music.youtube.com/watch?v=cnZfTY96THI,not_found,0.0000,,,
паліндром,Ніщо,112,ysYOJrGpEy0,https://music.youtube.com/watch?v=ysYOJrGpEy0,not_found,0.0000,,,
Wounded Masquerade,you,113,cpHr2QH52Lo,https://music.youtube.com/watch?v=cpHr2QH52Lo,not_found,0.0000,,,
Wisp,Guide light,114,oIaL2lkWjBs,https://music.youtube.com/watch?v=oIaL2lkWjBs,not_found,0.0000,,,
The Lonely,Drowned (feat. Blade And Bath),115,CVi-_fL8jew,https://music.youtube.com/watch?v=CVi-_fL8jew,not_found,0.0000,,,
Midwife,Song for an Unborn Sun,116,EtIfko_vauo,https://music.youtube.com/watch?v=EtIfko_vauo,not_found,0.0000,,,
My Useless Life,Melancholic Night,117,FgnKKE-YCLE,https://music.youtube.com/watch?v=FgnKKE-YCLE,not_found,0.0000,,,
CØL,One Last Touch...,118,wKv6zi7hzzc,https://music.youtube.com/watch?v=wKv6zi7hzzc,not_found,0.0000,,,
Rotting Christ,Daimonon Vrosis (Re-recorded),119,ELOqwWO8vAc,https://music.youtube.com/watch?v=ELOqwWO8vAc,not_found,0.0000,,,
Diddy Heil Epstein,Full Lyric Video (tiktok audio),125,CTfAn-6trNQ,https://music.youtube.com/watch?v=CTfAn-6trNQ,not_found,0.0000,,,
Cities Last Broadcast; Fractalyst,Imprecise Waltz,126,FzvqjWiQd4U,https://music.youtube.com/watch?v=FzvqjWiQd4U,not_found,0.0000,,,
Wounded Masquerade,my lungs are just rooms for ghosts,127,c776nK4no0Q,https://music.youtube.com/watch?v=c776nK4no0Q,not_found,0.0000,,,
Finnegan Tui,Denna,128,8ZNucRs1hf8,https://music.youtube.com/watch?v=8ZNucRs1hf8,not_found,0.0000,,,
Atrium Carceri,Pathway to Nothing,129,4iKqzUEmKGA,https://music.youtube.com/watch?v=4iKqzUEmKGA,not_found,0.0000,,,
Joe Dassin,Salut,134,TD-wb3drwl4,https://music.youtube.com/watch?v=TD-wb3drwl4,ambiguous,0.9446,Salut,Joe Dassin,mZz4op
Yves Montand,Sous Le Ciel De Paris,135,XZ5uNaChjfM,https://music.youtube.com/watch?v=XZ5uNaChjfM,not_found,0.0000,,,
John Murphy,Adagio in D Minor,139,-K9PM3_lAgQ,https://music.youtube.com/watch?v=-K9PM3_lAgQ,not_found,0.0000,,,
Metatron Omega,Megalosthronos,140,TP0_3JMntAc,https://music.youtube.com/watch?v=TP0_3JMntAc,not_found,0.0000,,,
Emerelle,"Evenstar (""Lord of the Rings"")",144,2GdWWPVMITc,https://music.youtube.com/watch?v=2GdWWPVMITc,not_found,0.0000,,,
Swordlender,Ancient Mountain,145,98nWAuL87rk,https://music.youtube.com/watch?v=98nWAuL87rk,not_found,0.0000,,,
Swordlender,Caverns of the Old Gods,146,vJ_rSbiKGTI,https://music.youtube.com/watch?v=vJ_rSbiKGTI,not_found,0.0000,,,
Nocturnal Depression,Spring,149,bagdrYMn9R0,https://music.youtube.com/watch?v=bagdrYMn9R0,not_found,0.0000,,,
Nocturnal Depression,Anthem to Self Destruction,151,fTc4bzYAmmU,https://music.youtube.com/watch?v=fTc4bzYAmmU,not_found,0.0000,,,
FLat7,パス・トゥ・ハート - Path To Heart,153,baaDERtnt2o,https://music.youtube.com/watch?v=baaDERtnt2o,not_found,0.0000,,,
Pogomix,Boy & Bear,155,Nfh0IJikKVo,https://music.youtube.com/watch?v=Nfh0IJikKVo,not_found,0.0000,,,
Famous Fhil,Million Dollar Baby,159,HyejjJA8tqI,https://music.youtube.com/watch?v=HyejjJA8tqI,not_found,0.0000,,,
揽佬SKAI ISYOURGOD,求签,160,Jnkm6kM4Tn0,https://music.youtube.com/watch?v=Jnkm6kM4Tn0,not_found,0.0000,,,
攬佬SKAI ISYOURGOD & AR劉夫陽,大展鴻圖(Blueprint Supreme),161,yWT-UopFlAs,https://music.youtube.com/watch?v=yWT-UopFlAs,not_found,0.0000,,,
Lian Ross,Mamy Blue,164,_Llli2oIIIE,https://music.youtube.com/watch?v=_Llli2oIIIE,not_found,0.0000,,,
攬佬SKAI ISYOURGOD,八方來財(Stacks from All Sides),168,cUwnLvgdo5g,https://music.youtube.com/watch?v=cUwnLvgdo5g,not_found,0.0000,,,
Дмитрий Хворостовский & Санкт-Петербургский камерный хор дирижер Корнев Николай,Милость мира,180,doLscIcF4tQ,https://music.youtube.com/watch?v=doLscIcF4tQ,not_found,0.0000,,,
Travis Scott; GloRilla,SHYNE,182,9U6suxc3kIs,https://music.youtube.com/watch?v=9U6suxc3kIs,not_found,0.0000,,,
Misanthrop,Blod Besvimelse,183,sapvbf2CKoE,https://music.youtube.com/watch?v=sapvbf2CKoE,not_found,0.0000,,,
PATRIARKH,WIERSZALIN V,184,NGIx9z5k3Go,https://music.youtube.com/watch?v=NGIx9z5k3Go,not_found,0.0000,,,
Felix Colgrave,Infernum,185,gXuDUwfwhgI,https://music.youtube.com/watch?v=gXuDUwfwhgI,not_found,0.0000,,,
Felix Colgrave,Dead Rat,186,MGdwIdrFF20,https://music.youtube.com/watch?v=MGdwIdrFF20,not_found,0.0000,,,
Eminem,Venom (Music From The Motion Picture),189,pB-B6DUY0OY,https://music.youtube.com/watch?v=pB-B6DUY0OY,not_found,0.0000,,,
Byzantine Choir,Kyrie Eleison,193,wVWNFuk4N2M,https://music.youtube.com/watch?v=wVWNFuk4N2M,not_found,0.0000,,,
Teddy Swims,Lose Control,196,AeedWEyMYYo,https://music.youtube.com/watch?v=AeedWEyMYYo,not_found,0.0000,,,
Земфира,П.М.М.Л.,197,gqXde_na_YA,https://music.youtube.com/watch?v=gqXde_na_YA,not_found,0.0000,,,
Pogo,Grover Groove,201,H5Vrom3ngSE,https://music.youtube.com/watch?v=H5Vrom3ngSE,not_found,0.0000,,,
Ghost,Zenith,204,G-8KOmo5nps,https://music.youtube.com/watch?v=G-8KOmo5nps,not_found,0.0000,,,
Bob Sinclar,"World, Hold On (Children of the Sky) (feat. Steve Edwards)",208,Hw2z_MdSf-k,https://music.youtube.com/watch?v=Hw2z_MdSf-k,not_found,0.0000,,,
Lipps Inc.,Funkytown,212,OAC4ItP0xWM,https://music.youtube.com/watch?v=OAC4ItP0xWM,not_found,0.0000,,,
Silent Rhythm,Starry Night,214,626uq6qqavY,https://music.youtube.com/watch?v=626uq6qqavY,not_found,0.0000,,,
Pink Floyd,Have a Cigar,215,Eq8ZiZ9xiLw,https://music.youtube.com/watch?v=Eq8ZiZ9xiLw,ambiguous,1.0000,Have a Cigar,Pink Floyd,j0AjDB
Engelbert Humperdinck,Love Me With All Your Heart (Cuando Calienta El Sol),219,blhEVJkgAtQ,https://music.youtube.com/watch?v=blhEVJkgAtQ,not_found,0.0000,,,
Maceo,The Soul Of A Black Man,221,DDU_LlOMK0k,https://music.youtube.com/watch?v=DDU_LlOMK0k,not_found,0.0000,,,
Triads; Gimp,Now I Can Hold My Head Up High,222,8Mzxp-b3q7U,https://music.youtube.com/watch?v=8Mzxp-b3q7U,not_found,0.0000,,,
Them Two,Am I a Good Man,225,7EUipDulX8c,https://music.youtube.com/watch?v=7EUipDulX8c,not_found,0.0000,,,
what i hate about atom eve,thanks to you,226,sPI6aOeAuF0,https://music.youtube.com/watch?v=sPI6aOeAuF0,not_found,0.0000,,,
Peppino Gagliardi,Che vuole questa musica stasera,228,0g16tSwpvwQ,https://music.youtube.com/watch?v=0g16tSwpvwQ,not_found,0.0000,,,
Deftones,souvenir,230,zlSjfJTyzVM,https://music.youtube.com/watch?v=zlSjfJTyzVM,not_found,0.0000,,,
Decalius,Tortured,231,ieOCKmLevc0,https://music.youtube.com/watch?v=ieOCKmLevc0,not_found,0.0000,,,
Smother dsbm,pain agony (Dsbm),232,7CKrMkCmBsY,https://music.youtube.com/watch?v=7CKrMkCmBsY,not_found,0.0000,,,
Pink Floyd,Shine On You Crazy Diamond (Pts. 1-5),233,Tu7oq3VNgpY,https://music.youtube.com/watch?v=Tu7oq3VNgpY,ambiguous,1.0000,Shine On You Crazy Diamond (Pts. 1-5),Pink Floyd,rmgrOB
Deftones,infinite source,235,jSNvyzsNEaQ,https://music.youtube.com/watch?v=jSNvyzsNEaQ,not_found,0.0000,,,
Wounded Masquerade,Wish you were here,237,cYiUAI1Oj_Y,https://music.youtube.com/watch?v=cYiUAI1Oj_Y,not_found,0.0000,,,
Mgła,Further Down the Nest I,238,qq9CC8z53As,https://music.youtube.com/watch?v=qq9CC8z53As,not_found,0.0000,,,
Mgła,Age of Excuse VI,239,RSERcRTaeIE,https://music.youtube.com/watch?v=RSERcRTaeIE,ambiguous,1.0000,Age of Excuse VI,Mgła,r9zk0w
Daevar,Leviathan (feat. Jan Oberg),240,A3NcpZQQl5k,https://music.youtube.com/watch?v=A3NcpZQQl5k,not_found,0.0000,,,
nixxiu,vain,241,DcFoM0qFB6o,https://music.youtube.com/watch?v=DcFoM0qFB6o,not_found,0.0000,,,
Hideki Taniuchi,Tokei no Hari no Oto,247,M7h8XlbQ4aA,https://music.youtube.com/watch?v=M7h8XlbQ4aA,not_found,0.0000,,,
Deadspace,Pain's Grey,248,7LzF3EhLkLQ,https://music.youtube.com/watch?v=7LzF3EhLkLQ,not_found,0.0000,,,
Satie,Gymnopédie No. 1,251,2WfaotSK3mI,https://music.youtube.com/watch?v=2WfaotSK3mI,ambiguous,0.9568,Gymnopédie no. 1,Erik Satie,JywQo
Debussy,Clair de Lune,252,WNcsUNKlAKw,https://music.youtube.com/watch?v=WNcsUNKlAKw,ambiguous,0.8800,Suite bergamasque: III. Clair de lune,Claude Debussy,BBK5Q
Patrik Pietschmann,Davy Jones (From Pirates of the Caribbean 2) (piano version),253,eGQUZ9FlUJ4,https://music.youtube.com/watch?v=eGQUZ9FlUJ4,not_found,0.0000,,,
Patrik Pietschmann,"He's a Pirate (From ""Pirates of the Caribbean"") (piano version)",254,2aBtDz87UK0,https://music.youtube.com/watch?v=2aBtDz87UK0,not_found,0.0000,,,
Kra$h,"Yours Truly, Krash",255,g55E5dofoJY,https://music.youtube.com/watch?v=g55E5dofoJY,not_found,0.0000,,,
Scizzie,aquatic ambience,256,oEybvx6Fx8M,https://music.youtube.com/watch?v=oEybvx6Fx8M,not_found,0.0000,,,
Macintosh Plus,私はそれで午前ZONE,258,DK_sVdH2PwU,https://music.youtube.com/watch?v=DK_sVdH2PwU,not_found,0.0000,,,
Nujabes,Still Talking to You,259,PzW62UP8CmY,https://music.youtube.com/watch?v=PzW62UP8CmY,not_found,0.0000,,,
Pirate Pianist,"Up Is Down (From ""Pirates of the Caribbean: At World's End“) (Piano)",260,wXXBUiqgBpQ,https://music.youtube.com/watch?v=wXXBUiqgBpQ,not_found,0.0000,,,
Pirate Pianist,"Tia Dalma (From ""Pirates of the Caribbean: Dead Man's Chest“) (Piano)",262,8gZDVNqCG8M,https://music.youtube.com/watch?v=8gZDVNqCG8M,not_found,0.0000,,,
Tony Anderson,Pastoral,263,6r79aWeHu4Q,https://music.youtube.com/watch?v=6r79aWeHu4Q,not_found,0.0000,,,
Klaus Badelt,The Medallion Calls,264,FT13elr90q8,https://music.youtube.com/watch?v=FT13elr90q8,not_found,0.0000,,,
Klaus Badelt,Swords Crossed,265,QQLErKfQ4LU,https://music.youtube.com/watch?v=QQLErKfQ4LU,not_found,0.0000,,,
Geoff Zanelli,My Name Is Barbossa,266,i2Om-raqmaM,https://music.youtube.com/watch?v=i2Om-raqmaM,not_found,0.0000,,,
Susumu Hirasawa,Gats,267,auLopgsgJ_s,https://music.youtube.com/watch?v=auLopgsgJ_s,not_found,0.0000,,,
Michał Łapaj,Breathe,268,9a9hXH2Km_4,https://music.youtube.com/watch?v=9a9hXH2Km_4,not_found,0.0000,,,
Imperial Orchestra,Interstellar (Original Score),269,Vdi8c51e-ME,https://music.youtube.com/watch?v=Vdi8c51e-ME,not_found,0.0000,,,
Static-X,Black Star,271,vSADld6FRMQ,https://music.youtube.com/watch?v=vSADld6FRMQ,not_found,0.0000,,,
Wounded Masquerade,brighter than every star,272,4_u-czHl--Q,https://music.youtube.com/watch?v=4_u-czHl--Q,not_found,0.0000,,,
Meshuggah,Broken Cog,273,ESgBunzLJyI,https://music.youtube.com/watch?v=ESgBunzLJyI,not_found,0.0000,,,
Black Sabbath,Changes (2009 Remaster),276,exfhPVHOZzM,https://music.youtube.com/watch?v=exfhPVHOZzM,not_found,0.0000,,,
Dying Fetus,Unbridled Fury,277,YlFFSKkGwP4,https://music.youtube.com/watch?v=YlFFSKkGwP4,not_found,0.0000,,,
Corey Taylor,Dust in the Wind (From 'Queen of the Ring - Music From The Motion Picture') (feat. Bad Omens & Aaron Gilhuis),278,sNh23f7mUiI,https://music.youtube.com/watch?v=sNh23f7mUiI,not_found,0.0000,,,
Ghost,Phantom Of The Opera,281,pMCqlsAoTik,https://music.youtube.com/watch?v=pMCqlsAoTik,not_found,0.0000,,,
Morkt Tre,"Той, що прародитель",283,nGUlHjsCZ2Y,https://music.youtube.com/watch?v=nGUlHjsCZ2Y,not_found,0.0000,,,
Urfaust,Meditatum VI,284,4LQh6l-WGSk,https://music.youtube.com/watch?v=4LQh6l-WGSk,not_found,0.0000,,,
Black Sabbath,Changes (2021 Remaster),287,_eBCxYVma1g,https://music.youtube.com/watch?v=_eBCxYVma1g,not_found,0.0000,,,
Urfaust,Meditatum I,291,c8XEfqWj6nk,https://music.youtube.com/watch?v=c8XEfqWj6nk,not_found,0.0000,,,
Urfaust,Vom Geist der Schwere,293,Yh_Olc_Ayjs,https://music.youtube.com/watch?v=Yh_Olc_Ayjs,not_found,0.0000,,,
Nirvana,Half The Man I Used To Be.wmv,294,XH_vR2mvaRs,https://music.youtube.com/watch?v=XH_vR2mvaRs,not_found,0.0000,,,
Black Label Society,S.D.M.F.,295,O1bioFfEBK4,https://music.youtube.com/watch?v=O1bioFfEBK4,not_found,0.0000,,,
传统艺术团,老鹰之歌 (纯音乐版),297,j1Irg6TLcaQ,https://music.youtube.com/watch?v=j1Irg6TLcaQ,not_found,0.0000,,,
Wounded Masquerade,you (acoustic),298,8m_u47W39w8,https://music.youtube.com/watch?v=8m_u47W39w8,not_found,0.0000,,,
Wisp,Your face,299,g5YH32cygp0,https://music.youtube.com/watch?v=g5YH32cygp0,not_found,0.0000,,,
Radiohead,Go Slowly,302,wqh9GKAtZzo,https://music.youtube.com/watch?v=wqh9GKAtZzo,not_found,0.0000,,,
Bonnie Tyler,"Holding Out for a Hero (From ""Footloose"" Soundtrack)",303,qgHVh5jspsA,https://music.youtube.com/watch?v=qgHVh5jspsA,not_found,0.0000,,,
Static-X,Wisconsin Death Trip,309,ZZJxWqmP4Yw,https://music.youtube.com/watch?v=ZZJxWqmP4Yw,not_found,0.0000,,,
Këkht Aräkh,Forever Night Castle of Love,312,dW1kJk98fuA,https://music.youtube.com/watch?v=dW1kJk98fuA,not_found,0.0000,,,
Meshuggah,Phantoms,314,t0KUzIZggIs,https://music.youtube.com/watch?v=t0KUzIZggIs,not_found,0.0000,,,
Uriah Heep,Lady in Black,316,fipplWIr1SY,https://music.youtube.com/watch?v=fipplWIr1SY,ambiguous,0.9434,Lady In Black,Uriah Heep,OMx37G
Nocturnal Depression,Nostalgia,320,B47FypVbC4Y,https://music.youtube.com/watch?v=B47FypVbC4Y,not_found,0.0000,,,
Perry Como,We've Only Just Begun,322,zMvJ6zGl1_E,https://music.youtube.com/watch?v=zMvJ6zGl1_E,not_found,0.0000,,,
Perry Como,El Cóndor Pasa,323,yk-qoqOxt14,https://music.youtube.com/watch?v=yk-qoqOxt14,not_found,0.0000,,,
Stevie Wonder,I Just Called To Say I Love You,327,djHiBp5oRnY,https://music.youtube.com/watch?v=djHiBp5oRnY,not_found,0.0000,,,
Rotting Christ,Heaven and Hell and Fire,328,t9wy0GikGxw,https://music.youtube.com/watch?v=t9wy0GikGxw,not_found,0.0000,,,
Decalius,Unknown,329,SD7S2XEbzGk,https://music.youtube.com/watch?v=SD7S2XEbzGk,not_found,0.0000,,,
Silent Rhythm,Starry Night (Sleep Music),330,2VCPAR1UHEI,https://music.youtube.com/watch?v=2VCPAR1UHEI,not_found,0.0000,,,
Wounded Masquerade,gone to waste,331,erHLmzjUrnw,https://music.youtube.com/watch?v=erHLmzjUrnw,not_found,0.0000,,,
HIM,Love's Requiem,336,1ZZzO3zF9mY,https://music.youtube.com/watch?v=1ZZzO3zF9mY,not_found,0.0000,,,
HIM,Join Me In Death (Demo 1998) [Sub. Español],338,aPKbzCgh-J0,https://music.youtube.com/watch?v=aPKbzCgh-J0,not_found,0.0000,,,
HIM,Gone With The Sin (Versión 1998) / Sub Español,339,FEXV_ky7vEw,https://music.youtube.com/watch?v=FEXV_ky7vEw,not_found,0.0000,,,
Dido,Thank You,345,Ezi1Owv_rag,https://music.youtube.com/watch?v=Ezi1Owv_rag,not_found,0.0000,,,
INTHEWHALE,Waves,346,e4IBQ5f_tFg,https://music.youtube.com/watch?v=e4IBQ5f_tFg,not_found,0.0000,,,
Mars Lasar,Dominus,349,LQFJrZe__L0,https://music.youtube.com/watch?v=LQFJrZe__L0,not_found,0.0000,,,
Decalius,I'm a Failure,350,oDdE3UvEDc0,https://music.youtube.com/watch?v=oDdE3UvEDc0,not_found,0.0000,,,
Saint Avangeline,Shades of Cool,358,lhrgbsaVO9Y,https://music.youtube.com/watch?v=lhrgbsaVO9Y,not_found,0.0000,,,
Decalius,Isolated From Life,359,DOMRnLat1AE,https://music.youtube.com/watch?v=DOMRnLat1AE,not_found,0.0000,,,
Urfaust,Trúbadóirí Ólta an Diabhail (Side A),362,jWrRU__3MvI,https://music.youtube.com/watch?v=jWrRU__3MvI,not_found,0.0000,,,
DustBowlChampion,You,363,alUPxWJizQM,https://music.youtube.com/watch?v=alUPxWJizQM,not_found,0.0000,,,
VXLLAIN; VØJ; Narvent,Distant Echoes,364,87Nk5cVwD9A,https://music.youtube.com/watch?v=87Nk5cVwD9A,not_found,0.0000,,,
Nocturnal Depression,Spleen Black Metal,365,Z-vKyvMW0s4,https://music.youtube.com/watch?v=Z-vKyvMW0s4,ambiguous,1.0000,Spleen Black Metal,Nocturnal Depression,l7ZQR7
Soulless,See You When The Sky Turns Purple,366,qt-k_cF0msE,https://music.youtube.com/watch?v=qt-k_cF0msE,not_found,0.0000,,,
None,Suffer,367,zeaZhbuPjnM,https://music.youtube.com/watch?v=zeaZhbuPjnM,not_found,0.0000,,,
Wounded Masquerade,Cling to Past Memories,368,m7yPJ-1cd4c,https://music.youtube.com/watch?v=m7yPJ-1cd4c,not_found,0.0000,,,
Blade and Bath,Alcoholic and Drug Addicted,369,8HZVv5neY_E,https://music.youtube.com/watch?v=8HZVv5neY_E,not_found,0.0000,,,
Gutalax,Zakletý pšouk v pet lahvi,372,1nx9NmCq_YA,https://music.youtube.com/watch?v=1nx9NmCq_YA,not_found,0.0000,,,
Gutalax,Asshole Ghost Wishmaster,373,jnW1ssqjKVs,https://music.youtube.com/watch?v=jnW1ssqjKVs,not_found,0.0000,,,
Gutalax,Vykouření dařbujána vietnamského veterána,375,6tDwv7Xqgr8,https://music.youtube.com/watch?v=6tDwv7Xqgr8,not_found,0.0000,,,
Old Wharf,The Fault In Our Design (feat. Daniel Hounslow),376,iMbzuV_HE4c,https://music.youtube.com/watch?v=iMbzuV_HE4c,not_found,0.0000,,,
Wounded Masquerade,The day i finally left my pain behind,377,bArJ_6kwhOg,https://music.youtube.com/watch?v=bArJ_6kwhOg,not_found,0.0000,,,
Hell,Helmzmen,378,BjWEvOMeuP0,https://music.youtube.com/watch?v=BjWEvOMeuP0,not_found,0.0000,,,
Blade and Bath,Blade and Bath,379,KwYZGHXUgEU,https://music.youtube.com/watch?v=KwYZGHXUgEU,not_found,0.0000,,,
Ultar,Au Seuil,381,gGAcwVrmkXk,https://music.youtube.com/watch?v=gGAcwVrmkXk,not_found,0.0000,,,
cult of luna,I Remember,382,XHoob_0zFz8,https://music.youtube.com/watch?v=XHoob_0zFz8,not_found,0.0000,,,
